@relation training-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-N5-F1

@attribute SeriousDlqin2yrs {0,1}
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute NumberOfTime30_59DaysPastDueNotWorse numeric
@attribute DebtRatio numeric
@attribute MonthlyIncome numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTime60_89DaysPastDueNotWorse numeric
@attribute NumberOfDependents numeric

@data
0,0.257564,42,0,0.333333,7400,15,0,1,0,1
0,0.340886,31,0,942,?,6,0,0,0,0
0,0,31,0,1004,?,7,0,0,0,1
0,0.289739,60,0,0.543478,7083,9,0,3,0,1
0,0.004382,60,0,0.435863,10500,15,0,1,0,0
0,0,48,0,0.499417,6000,13,0,1,0,2
0,0.014984,33,0,0.509796,2500,6,0,1,0,1
0,0.50345,44,0,0.177664,3500,4,0,0,0,1
0,0.009865,52,0,2111,?,7,0,1,0,0
0,0.026463,81,0,0.246869,6148,6,0,1,0,0
0,0.616501,67,0,0.537971,7834,18,0,2,0,1
0,0.434138,45,0,0.878512,10000,12,0,5,0,2
0,0,64,0,0.252783,3951,16,0,2,0,0
0,0.056589,75,0,8,?,3,0,0,0,?
0,0.003936,54,0,0.256088,6200,15,0,1,0,0
0,0.113305,62,0,0.03045,6600,8,0,0,0,0
0,0.311334,35,0,0.304596,6831,7,0,1,0,3
0,0.262314,35,0,1218,?,6,0,0,0,0
0,0,86,0,0.067606,8800,8,0,0,0,0
0,0.000461,61,0,0.000185,5416,21,0,0,0,0
0,0.005104,74,0,0.062634,5140,9,0,0,0,0
0,0.003448,46,0,1939,?,10,0,1,0,2
0,0.50495,38,0,0.489198,5600,8,0,1,0,2
0,1,52,0,0.245196,1300,3,0,0,0,0
0,0.212465,44,0,2760,?,13,0,1,0,0
0,0,41,0,0.37661,6600,8,0,2,0,1
0,0.000749,39,0,0.150283,3000,2,0,0,0,0
0,0.055231,62,0,0.189646,9000,21,0,0,0,1
0,0.044121,68,0,0.249583,3000,11,0,1,0,1
0,0.00395,43,0,0.577755,5960,6,0,3,0,0
0,1.07103,51,1,4.305389,500,8,0,2,0,0
0,0.565135,48,3,1.105498,10075,11,0,4,0,0
0,0.785536,56,1,0.308998,9601,19,0,3,0,2
0,0.831866,60,0,0.238944,5833,3,0,0,0,0
0,0.363994,45,0,0.248252,13586,6,0,2,0,3
0,0.662134,29,0,6791,?,4,0,1,0,?
0,1.874251,29,1,0.844862,2500,9,2,1,1,1
0,0.619553,47,1,0.619207,6580,5,0,3,0,0
0,0.348216,44,0,1320,0,12,0,1,0,2
0,0.000784,57,0,0.288634,7583,10,0,2,0,0
0,0.041097,56,0,0.183041,14269,7,0,1,0,3
0,0.047957,70,0,0.351877,9400,12,0,1,0,0
0,0.269484,64,0,0.161062,9455,13,0,1,0,3
0,0.165583,31,0,40,1,2,0,0,0,1
0,0.251763,55,0,0.264974,10000,18,0,2,0,1
0,0.079022,50,0,0.377089,7000,13,0,3,0,2
0,0.4818,48,0,0.364756,8846,7,1,1,0,2
0,0.075062,56,0,2332,?,16,0,2,1,2
0,0.087121,66,0,0.368794,1550,9,0,0,0,0
0,0.048279,65,0,1502,?,5,0,1,0,0
0,0.24525,58,0,0.527235,6700,5,0,1,0,0
0,0.877463,74,3,0.515811,15400,12,0,1,0,0
0,0.08197,54,0,0.311982,11333,19,0,1,0,2
0,0.069993,44,0,2063,?,4,0,1,0,2
0,0.142939,50,0,0.77313,15250,18,0,5,0,1
0,0,61,0,0,2773,4,0,0,0,1
0,0.036125,59,0,0.187937,3000,11,0,2,0,0
0,0.096078,65,0,3013,?,14,0,2,0,?
0,0.169887,37,0,0.74402,2800,6,0,1,0,0
0,0,69,0,0.512358,3600,5,0,1,0,0
0,0.026584,58,0,0.007399,5000,6,0,0,0,0
0,0.774355,53,1,0.221288,4875,3,1,0,0,2
0,0.264031,64,0,0.855487,4400,7,0,2,0,0
0,0,46,0,0.0998,500,5,0,0,0,0
0,0,49,2,0.577305,5833,5,0,2,0,3
0,0.061766,67,0,933,?,5,0,1,0,0
0,0.508953,62,0,0.365647,3073,8,0,1,0,1
0,0.025924,59,0,0.071415,15500,13,0,1,0,1
0,0.053047,67,0,0.109257,11083,8,0,1,0,1
0,0.542131,35,0,0.53491,4396,4,0,2,0,0
0,0.002802,59,0,0.27775,5990,13,0,1,0,0
0,0.020935,71,0,0.104549,2725,4,0,1,0,1
0,0.187453,45,1,0.426654,7300,15,0,2,0,2
0,0.052966,48,0,0.25536,4710,10,0,1,0,1
0,0.101129,65,0,0.324633,16550,10,0,2,0,0
0,0.322269,41,3,0.368975,4750,10,0,1,0,0
0,0.019067,59,0,0.676167,2806,13,0,1,0,1
0,0.590481,40,0,2.193012,600,6,0,0,0,4
0,0.018877,57,0,0.352701,13200,15,0,2,0,2
0,0.38791,35,0,0.256572,2700,3,0,1,0,1
0,0.472484,35,0,0.438771,7520,10,0,1,0,2
0,1,44,1,0.063512,8029,1,1,0,0,2
0,0,26,0,0.03057,3401,2,0,0,0,2
0,0.006106,66,0,0.217052,11540,14,0,2,0,1
0,0.880721,44,2,0.312863,3956,10,0,0,0,2
0,0.137592,58,0,0.757498,4700,22,0,2,0,1
0,0.735158,66,0,176,?,2,0,0,0,0
0,0.031071,35,1,0.28771,3864,10,0,2,0,0
0,0.623689,38,0,0.168376,4875,9,0,0,0,3
0,0.394439,81,0,0.33234,9733,22,0,1,0,0
0,0.024568,29,0,0.579033,3080,8,0,2,0,1
0,0.216551,49,0,0.453802,3300,2,0,1,0,0
0,0.547716,41,0,1685,?,15,0,1,0,0
0,0,29,0,0,1150,1,0,0,0,0
0,0.000857,50,0,0.292657,8333,5,0,2,0,0
0,0.889239,45,0,0.313834,6700,8,0,1,0,0
0,0.308147,62,0,0.177378,6223,15,0,0,0,0
0,0.368709,55,1,0.61711,4324,20,0,2,0,1
0,0.006217,37,0,0.394576,8000,9,0,3,0,2
0,0.022871,51,0,0.231848,3635,11,0,1,0,1
0,0.113094,56,0,0.377623,10340,14,0,2,0,1
0,0.041698,87,0,24,?,5,0,0,0,0
0,0.155644,79,0,0.161186,4652,4,0,0,0,0
0,0.737285,55,5,0.198244,16741,13,0,0,0,2
0,1,32,0,0.147469,1145,1,1,0,0,0
0,0.102219,60,0,0.161941,6594,9,0,1,0,1
0,0,30,0,1602,?,4,0,1,0,0
0,0.000283,55,0,0,1468,6,0,0,0,3
0,0.182891,31,1,0.184163,5000,8,0,0,0,0
0,0.210761,58,1,0.694077,17000,17,0,3,0,3
0,0.092964,56,0,0.297034,9540,9,0,1,0,3
0,0.002689,58,1,0.376078,8000,9,0,1,0,1
0,0,60,0,0.443849,5600,9,0,1,0,0
0,0.018791,70,0,1.348669,2216,9,0,1,0,0
0,0.054024,65,0,0.184305,4166,2,0,1,0,0
0,0.034098,86,0,0.804237,2548,11,0,1,0,0
0,0.303934,53,0,0.56274,6000,8,0,2,0,1
0,0.463466,47,0,0.45194,7500,9,0,2,0,2
0,0,52,0,0.372869,10850,16,0,4,0,0
0,0.048807,51,1,0.377807,9128,12,0,2,0,0
0,0.206259,63,0,0.140611,12082,12,0,2,0,1
0,0.109797,79,0,0.166942,6666,9,0,2,0,0
0,0.409199,39,0,0.208899,12000,6,0,2,0,4
0,0.752573,34,0,0.24989,2280,5,0,0,0,0
0,0.013162,68,0,39.254717,105,20,0,2,0,0
0,0.879343,27,0,0.183204,4000,5,0,0,0,0
0,0.408658,56,0,0.145892,3200,13,0,0,0,2
0,0.41183,55,0,0.707954,4060,11,0,2,0,0
0,0.017999,85,0,8,?,2,0,0,0,0
0,0.425943,63,0,0.071214,1333,2,0,0,0,0
0,0.639744,27,2,0.136737,2800,5,0,0,0,0
0,0.032066,62,1,0.175546,7000,8,1,1,0,0
0,0.793379,39,1,0.548986,3500,8,1,1,0,0
0,0.259212,58,0,0.265954,5609,11,0,0,0,1
0,0.650017,63,0,0.603817,8750,17,0,2,0,1
0,0.978628,33,0,0.584139,3000,7,0,1,0,1
0,0.90491,54,0,1519,?,5,0,1,0,0
0,0.095459,55,0,1399,?,3,0,1,0,0
0,1,54,1,0.519813,18800,10,0,5,0,1
0,0.068558,35,0,0.010104,3166,1,0,0,0,0
0,0.032333,56,0,0.243974,9832,19,0,1,0,0
0,0.406383,41,0,0.303397,3473,5,0,0,0,2
0,0.877561,37,1,0.02468,2268,6,0,0,0,0
0,0.075327,62,0,0.071378,12832,7,0,1,0,0
0,0.03632,88,0,0.098361,2500,9,0,0,0,0
0,0.98167,47,0,0.143303,4800,7,1,0,0,0
0,0.008278,65,0,0.004329,7160,6,0,0,0,0
0,1,38,0,85,?,3,0,0,0,0
0,0.134015,62,0,0.072698,12833,8,0,1,0,0
0,1,49,0,0,2710,0,3,0,0,2
0,0.012718,83,0,34,?,6,0,0,0,0
0,0.102449,44,0,0.308615,5919,17,0,2,0,0
0,0.00899,45,0,0.289211,10500,21,0,1,0,0
0,0.084965,45,0,0.835271,8000,5,0,3,0,2
0,1,59,0,0,849,0,0,0,0,0
0,0.046225,45,0,1.203119,2500,6,0,1,0,0
0,0,27,0,0,?,3,0,0,0,?
0,0,61,0,0.371905,14500,10,0,4,0,0
0,0.066997,79,0,0.020605,2280,5,0,0,0,0
0,0.204811,30,0,0.05554,3600,6,0,0,0,0
0,0.524689,37,0,0.070186,6667,3,0,0,0,1
0,0.930116,44,0,0.02381,671,1,0,0,0,0
0,0.032855,40,0,0.056991,6000,8,0,0,0,3
0,0.005342,47,1,0.56143,5200,12,0,1,0,2
0,1,25,0,0.042378,3397,1,0,0,0,2
0,0.299302,37,0,0.373242,7750,10,0,3,0,2
0,0.906819,30,2,0.168238,3500,4,0,0,0,0
0,0.050506,81,0,0.136701,5800,14,0,0,0,0
0,0.533764,28,0,0.231884,2000,7,0,0,1,1
0,0.033878,45,0,0.004089,2200,2,0,0,0,0
0,0,26,0,0.003518,2557,3,0,0,0,0
0,0.054906,56,0,0.227914,8511,6,0,1,0,1
0,1,44,0,0.008503,5056,0,1,0,0,0
0,0.969079,48,0,0.431174,9000,14,0,1,0,4
0,0,38,0,0.014238,6250,4,2,0,0,0
0,0.053035,70,0,0.214691,6166,5,0,1,0,0
0,0.206077,42,0,0.331699,7750,9,0,1,0,2
0,0.004185,45,0,0.292818,3800,7,0,1,0,2
0,0.698977,35,0,0.589326,6145,11,0,1,0,2
0,0.256055,48,1,1.169468,2200,13,0,2,1,2
0,0.473394,59,0,0.332875,10916,11,0,2,0,2
0,0.044562,70,0,0.009751,8101,4,0,0,0,0
0,0.427279,45,1,0.241737,6171,6,0,0,0,0
0,0.083508,49,0,0.149906,12200,8,0,1,0,2
0,0.04916,46,0,0.097159,12000,10,0,1,0,3
0,0.007012,45,0,0.037838,25000,9,0,0,0,3
0,0.00947,51,0,0.302481,7011,16,0,2,0,1
0,1,61,3,0.597867,4500,13,0,3,0,2
0,0.044894,73,0,0.652789,1200,7,0,1,0,0
0,0.318707,53,0,0.375654,9750,12,0,2,0,2
0,0.029551,67,0,0.229581,1811,8,0,0,0,0
0,0.064665,78,0,0.014496,4000,1,0,0,0,0
0,1,43,0,0.061074,4600,5,0,0,0,0
0,0.013216,33,0,0.283716,1000,16,0,0,0,0
0,0.012305,75,0,4167,?,12,0,2,0,0
0,0.015394,69,1,0.260266,10300,19,0,1,0,0
0,0.078238,55,0,0.472467,5229,10,0,2,0,0
0,0.36477,51,0,1.315732,6400,12,0,2,0,4
0,0.005764,74,0,0.155615,3000,19,0,1,0,0
0,0.171988,53,0,9.041241,4800,18,0,3,0,0
0,0.144186,64,0,0.083195,600,4,0,0,0,0
0,0.016726,53,0,0.843847,4200,23,0,3,0,0
0,0.242525,36,0,0.402968,875,4,0,0,0,0
0,0.502876,44,0,1083,?,9,0,0,0,0
0,0.026331,54,0,1074,?,6,0,1,0,0
0,0.095701,30,0,0.01582,1200,4,0,0,0,0
0,0.003248,53,0,12,?,7,0,0,0,0
0,0.037193,27,0,0.360173,3700,6,0,1,0,1
0,0.326927,49,0,0.391122,5000,26,0,1,0,0
0,0.068152,38,0,1206,?,7,0,1,0,?
0,0.007909,61,0,230,?,6,0,0,0,0
0,0.039569,61,0,0.242454,8083,6,0,2,0,0
0,0.01116,61,0,2274,?,9,0,1,0,0
0,0.000631,53,0,0.324419,4000,12,0,2,0,0
0,0.042826,55,0,0.19568,10000,6,0,1,0,1
0,0.470583,68,0,0.274083,5833,8,0,1,0,1
0,1,79,0,0.211806,5183,7,0,1,0,0
0,0.061925,59,0,0.23921,4100,8,0,2,0,0
0,0.029889,64,0,0.132562,22200,19,1,2,0,1
0,0.484137,46,0,0.144114,12392,7,0,1,0,0
0,0.047348,59,0,0.124569,10435,5,0,0,0,1
0,0.419058,55,1,0.927035,2370,6,0,1,0,0
0,1,35,1,0,2500,2,1,0,0,5
0,0.006229,74,0,0.724325,4780,19,0,3,0,0
0,0.215691,32,0,0.073818,1733,6,0,0,0,0
0,0.113978,52,0,4895,?,12,0,3,0,2
0,1,43,2,2643,?,3,0,1,0,0
0,0.604179,90,0,0.294013,11189,13,0,1,0,0
0,0.009439,74,0,11,?,3,0,0,0,0
0,0.138722,38,0,0.834613,4558,16,0,2,0,2
0,1,32,0,0,0,0,0,0,0,0
0,0.058662,25,0,21,0,3,0,0,0,0
0,1,59,0,280,?,0,0,0,0,0
0,0.089992,57,1,1350,?,9,0,1,0,0
0,0.037516,45,0,671,?,9,0,2,0,0
0,0,61,0,0.476476,9500,9,0,2,0,0
0,1,36,0,0.247,5833,4,0,2,0,3
0,0.99558,45,2,0.176792,10418,4,0,2,1,4
0,0.000207,69,0,0.184005,19580,18,0,2,0,0
0,0.207181,56,0,0.165595,20833,9,0,1,0,3
0,0.33083,65,0,0.9002,4488,12,0,2,0,0
0,0.24534,31,0,0.070371,5200,3,0,0,0,1
0,1,25,0,0,1300,0,1,0,0,0
0,0.126494,60,0,0.393616,8050,19,0,2,0,0
0,1,51,0,0.046639,728,2,0,0,0,0
0,0,74,0,23,?,2,0,0,0,?
0,0.338555,71,0,0.397285,14364,12,0,2,0,0
0,0.050622,67,0,94,?,6,0,0,0,?
0,0.569543,38,0,0.443973,10833,8,0,2,0,0
0,0.077843,50,0,0.257893,3958,11,0,1,0,0
0,0.107021,48,0,0.009712,3500,4,0,0,0,1
0,0,30,1,0.088689,5445,3,0,0,0,0
0,0.001014,80,0,0.049774,7513,10,0,0,0,0
0,0,71,0,0,?,4,0,0,0,0
0,0.160615,69,0,0.31001,3915,3,0,1,0,0
0,0.490879,32,0,0.728804,3561,15,0,1,0,0
0,0.014466,74,0,0.082187,3053,2,0,0,0,0
0,0.224828,60,0,2058,?,12,0,2,0,0
0,0,32,0,0.160613,3000,7,0,0,0,0
0,0.096126,84,0,0.026379,2501,2,0,0,0,0
0,0.007216,50,0,0.307462,8000,8,0,1,0,1
0,0.002777,33,0,0.494217,5100,9,0,2,0,2
0,0.706608,67,0,0.480906,9269,10,0,2,0,1
0,0,87,0,0,?,3,0,0,0,1
0,0.241935,28,0,0.024351,5625,5,0,0,0,0
0,0.146501,91,0,0.010053,2088,1,0,0,0,0
0,0.02441,70,0,0.21702,4100,13,0,1,0,0
0,0.055169,64,3,647,?,8,0,0,0,0
0,0.678941,52,1,0.566858,4000,13,0,2,0,2
0,0.131892,34,0,0.570675,3600,13,0,2,0,0
0,0.565143,27,0,0.063688,5416,2,0,0,0,0
0,0.506491,45,0,0.441541,8800,21,0,2,0,3
0,0.109578,51,0,0.002962,5400,3,0,0,0,1
0,0.058577,71,0,5663,?,7,0,2,0,1
0,0.057195,81,0,0.188504,15500,25,0,2,0,1
0,1.302789,47,1,0.087565,2500,3,1,0,0,1
0,0,77,0,1099,?,6,0,1,0,0
0,0.02954,86,0,36,?,4,0,0,0,?
0,0.172629,69,0,0.443987,11666,7,0,3,0,0
0,0.799391,64,2,0.454545,7160,13,0,1,0,2
0,0.067216,31,0,0.651814,3500,12,0,1,0,0
0,0.137431,41,1,0.292505,8645,7,1,2,0,2
0,0.695138,61,0,2349,?,14,0,1,0,0
0,0,83,0,0.0012,2500,2,0,0,0,0
0,0.330187,44,2,0.344174,17833,8,0,2,0,4
0,0.000027,75,0,0,2700,6,0,0,0,0
0,1,39,0,0.283444,1950,4,0,0,0,0
0,0.012797,53,2,0.46424,3900,24,0,0,0,2
0,0.783706,42,1,0.190501,13600,12,0,0,0,3
0,0.011107,54,0,0.219553,7200,7,0,1,0,1
0,0.005153,54,0,0.518979,4583,11,0,1,0,1
0,0.334673,42,0,0.832705,2916,14,0,1,0,1
0,0.954625,62,5,6683,?,11,0,1,0,0
0,0.265283,48,0,0.385107,17833,12,0,2,0,4
0,0.082412,57,1,0.291763,4321,9,0,1,0,0
0,0.259913,49,0,0.222422,2220,3,0,0,0,0
0,0,34,0,259,?,4,0,0,0,0
0,0.01626,51,0,0.005455,5315,5,0,0,0,0
0,0.392687,53,0,0.367236,9900,16,0,1,0,3
0,0.043818,62,0,0.418034,8228,9,0,2,0,0
0,0.089453,46,0,0.003618,6632,1,0,0,0,3
0,0.041792,76,3,0.019427,10500,14,1,0,0,0
0,0,57,0,0.568124,9900,11,0,2,0,3
0,0.062642,51,0,0.239454,4100,6,0,1,0,0
0,0.024449,30,0,0.002224,13040,2,0,0,0,2
0,0.005096,60,0,0.023224,5166,4,0,1,0,0
0,0.013109,50,0,635,?,14,0,1,1,0
0,0.794088,41,0,1.272486,3768,10,0,2,0,2
0,0.505146,36,0,310,?,1,0,0,0,0
0,1,33,0,0.268671,4056,6,0,0,0,3
0,0.31748,56,0,0.465683,8333,16,0,1,1,3
0,0.030732,34,0,0.007199,5000,3,0,0,0,0
0,0,43,0,0.650541,4712,8,0,1,0,3
0,0.019511,72,0,0.347971,5100,13,0,2,0,0
0,0.036255,62,0,0.189807,14166,13,0,1,0,0
0,0,46,0,2197,?,10,0,2,0,0
0,0.362064,69,0,2197,?,4,0,1,0,0
0,0.097135,63,0,0.359773,6000,7,0,2,0,1
0,0.363006,48,0,0.531797,4166,8,0,2,0,0
0,0.01777,60,0,0.086811,8650,19,0,1,0,0
0,0.113351,27,0,0.014996,4000,4,0,0,0,0
0,0.219831,64,0,0.267868,13039,8,0,2,0,0
0,0.901973,35,0,0.613187,8083,12,0,1,0,0
0,0.103591,50,0,0.7006,10500,22,0,4,0,1
0,0.02272,85,0,0.008999,4666,10,0,0,0,0
0,0.305565,72,0,0.384579,2100,9,0,0,0,1
0,0.045057,46,0,0.245571,5700,6,0,1,0,0
0,0,48,0,0.571077,4058,5,0,1,0,1
0,0.08193,57,0,0.337166,16000,15,0,2,0,0
0,0.301494,53,0,0.010399,7500,5,0,0,0,2
0,0.353919,31,0,0.108432,9166,10,0,0,0,0
0,0.344447,60,0,0.368316,2000,6,0,0,0,0
0,0.044097,69,0,0.535122,3800,10,0,1,0,0
0,0.9501,29,0,0.220312,2500,5,0,0,0,0
0,0.11273,57,0,0.609821,3400,5,0,1,0,1
0,0.025168,33,0,0.160262,3200,8,0,1,0,0
0,0.009531,86,0,0.003499,5144,6,0,0,0,0
0,0.392786,38,0,0.00679,80416,4,0,0,0,1
0,0.017979,64,0,56,?,7,0,0,0,0
0,0.372133,46,0,0.205534,7083,12,0,0,0,0
0,0,64,0,0,1500,2,0,0,0,0
0,0.098019,55,0,0.025918,4166,7,0,0,0,1
0,0.100552,58,0,0.29521,10500,19,0,1,0,1
0,0.041282,56,0,0.214079,5866,7,0,1,0,3
0,0.011727,62,0,0.0032,7500,12,0,0,0,0
0,0.59857,54,0,0.586853,4000,12,0,2,1,1
0,0.020031,35,0,0.00347,5187,7,0,0,0,0
0,0.802075,39,0,0.414279,6666,5,0,1,0,1
0,0.045613,38,0,0.605096,9300,10,0,3,0,0
0,0.875084,45,2,0.368671,7800,13,0,2,0,0
0,0.164109,47,0,1011,?,7,0,1,0,2
0,0.532378,54,0,0.341011,14500,10,0,3,0,1
0,0.08884,75,0,0.172571,4600,15,0,1,0,1
0,0.014988,53,0,0.222898,12000,16,0,3,0,2
0,0.075793,51,0,0.363348,5363,10,0,1,0,0
0,1,55,0,0.396536,5600,4,0,1,0,0
0,1,59,0,1693,?,1,0,1,0,0
0,0.53574,66,0,1357,?,11,0,1,0,0
0,0.067814,64,0,0.084435,9000,5,0,0,0,0
0,0.042458,76,0,0.006334,3630,5,0,0,0,0
0,0,39,0,0.605688,5766,10,0,2,0,0
0,0.127905,58,0,887,?,9,0,0,0,0
0,0,23,0,0.105947,2000,2,0,0,0,0
0,0.441698,53,0,0.361148,6758,10,0,1,0,2
0,0.171694,57,0,0.026405,7081,2,0,0,0,0
0,0.004408,74,0,0.129995,7807,13,0,1,0,0
0,0.234306,31,0,0.091535,4500,3,0,0,1,1
0,0.1499,23,0,0.219831,1300,2,0,0,0,0
0,0.110094,73,0,1852,?,16,0,0,0,0
0,0.037998,31,0,0.00857,2916,4,0,0,0,0
0,0.003544,51,0,0.007491,800,5,0,0,0,0
0,0.086881,44,0,0.449055,10000,12,0,2,0,2
0,0.000364,86,0,0,?,5,0,0,0,0
0,0.034024,52,0,0.194586,10416,4,0,1,0,0
0,0.067357,39,0,0.301266,4500,3,0,1,0,0
0,0.01783,80,0,0.0049,10000,11,0,0,0,0
0,0.09654,63,0,100,?,3,0,0,0,0
0,0.045813,53,0,0.162326,7755,5,0,1,0,0
0,0.610959,46,0,0.292152,11250,4,0,3,0,2
0,1,35,1,0.117576,5000,5,2,0,1,0
0,0.021749,88,0,10,?,3,0,0,0,?
0,0.123929,34,0,0.863669,1400,17,0,2,0,0
0,0.015576,74,0,0.2869,4579,6,0,1,0,1
0,0.588733,59,0,0.22345,1628,3,0,0,0,0
0,0.574967,43,1,1.150631,6100,20,0,2,0,3
0,0.84611,53,0,0.573273,8986,21,0,1,0,3
0,0.00183,71,0,2119,?,17,0,2,0,0
0,0.058365,61,0,0.017723,9083,11,0,0,0,0
0,0.006785,70,0,468,?,9,0,0,0,?
0,0.429959,48,0,0.535116,4000,6,0,1,0,1
0,0.227627,55,0,0.382929,8575,10,0,3,0,1
0,0.16229,84,0,0.318852,2439,6,0,1,0,0
0,1,60,0,0.04173,6541,4,0,0,0,0
0,0.320808,59,0,0.486814,8000,14,0,2,0,5
0,0.57928,63,0,0.677694,6800,15,0,2,0,0
0,0.167995,70,0,0.047886,5700,6,0,1,0,1
0,0.026806,63,0,831,?,5,0,1,0,0
0,0.352516,27,0,0.353719,3400,7,0,0,0,0
0,0.927346,57,1,0.334555,21000,16,0,1,0,3
0,0.163844,47,3,0.251237,6670,8,0,1,0,0
0,0.349512,50,1,0.7039,5666,15,0,1,0,1
0,1.091468,46,0,0.420765,9149,18,0,0,0,3
0,0.009073,60,0,0.37155,7500,11,0,2,0,0
0,0.929655,34,1,0.009768,82000,7,1,0,0,1
0,0.028629,75,0,0.136318,6007,10,0,1,0,0
0,0.258748,43,0,1.13643,3400,5,0,1,0,2
0,0.049427,41,0,0.187116,7000,10,0,1,0,0
0,0.999934,26,0,0.215793,6445,5,0,0,0,0
0,0.102178,49,0,1608.5,1,14,0,1,0,2
0,0.331415,54,2,0.799635,10400,5,0,3,0,0
0,0.015097,80,0,0.002909,5500,8,0,0,0,0
0,1,55,0,0,8200,0,0,0,0,0
0,0.013797,60,0,99,?,8,0,1,0,0
0,0.00111,83,0,5,?,9,0,0,0,?
0,0,49,0,0.301961,5099,16,0,3,0,0
0,0.728418,60,1,0.24843,4616,3,0,0,1,1
0,0.017108,48,0,0.355212,6215,6,0,1,0,3
0,0.553634,47,0,0.539947,6783,11,0,1,0,2
0,0.041975,60,0,1090,?,5,0,1,0,0
0,0.574157,43,0,0.923969,5865,13,0,1,0,3
0,0.304687,57,0,0.90965,2600,14,0,1,0,0
0,0.092084,78,0,0.43388,5300,19,0,1,0,0
0,0.020907,66,0,3018,?,6,0,2,0,0
0,0.161384,64,0,571,?,8,0,0,0,0
0,0.722723,55,0,1.055208,1919,6,0,2,0,0
0,0.011405,39,0,0.1423,6415,12,0,1,0,1
0,0.005561,73,0,0.000579,8632,4,0,0,0,0
0,0.024314,70,0,0.329391,4565,5,0,1,0,1
0,0.00065,28,0,0.281906,3000,4,0,0,0,0
0,0.229485,68,0,1243,?,4,0,1,0,0
0,0.012327,62,0,0.001075,9300,9,0,0,0,1
0,0,61,0,0.725103,2680,4,0,1,0,0
0,0.097434,68,0,0.16468,17700,6,0,2,0,0
0,0.001242,65,0,91,?,6,0,1,0,0
0,0.792415,26,0,0.188614,2300,4,0,0,0,0
0,0.009599,62,0,0.222524,6250,6,0,1,0,2
0,0.382322,39,0,0.337625,7300,6,0,1,0,2
0,0.731331,33,0,0.289618,6000,7,0,0,0,0
0,0.969231,31,1,0.219193,2750,12,0,0,0,0
0,0.2006,60,0,0.480563,12655,26,0,2,0,2
0,0.527619,61,0,974,?,7,0,2,0,0
0,0.186022,36,0,0.124517,7500,7,0,0,0,0
0,0.001301,62,0,0.385689,9600,8,0,1,0,2
0,0.216117,34,0,0.209895,2667,8,0,0,0,0
0,0.039752,38,0,0.003928,8400,8,0,0,0,1
0,0.17695,61,0,0.320442,3800,9,0,1,0,0
0,0.014036,63,0,0.716074,2556,5,0,2,0,0
0,0.963293,40,0,0.411448,7249,17,0,2,0,4
0,0.035999,40,0,0.221753,9000,7,0,1,1,0
0,0.545423,72,1,1.097163,1409,15,0,1,0,0
0,0.027186,38,0,0.308101,5270,5,0,1,0,0
0,0.310857,42,0,0.494621,14408,9,0,3,0,3
0,0.04679,83,0,59,?,8,0,0,0,0
0,0.002903,57,0,487,?,7,2,1,0,2
0,0.373703,55,1,0.345443,11422,20,0,2,0,0
0,0.195272,64,0,204,?,2,0,0,0,0
0,0.897834,27,1,0.139241,1500,5,0,0,0,0
0,0.085046,44,1,0.836721,3000,14,1,1,0,2
0,0.233092,25,0,0.153168,2493,8,0,0,0,0
0,0.021971,85,0,0.004999,4600,3,0,0,0,1
0,0.441142,56,0,0.989202,3333,9,0,2,0,0
0,0.238595,52,0,0.474254,6000,15,0,2,0,2
0,0,67,0,1134,?,7,0,1,0,0
0,0.763237,27,2,0.070807,4250,5,0,0,0,1
0,0,57,0,0.128324,8836,8,0,1,0,1
0,0.074316,61,0,0.497539,4672,7,0,2,0,0
0,0.114794,64,0,81,?,3,0,0,0,0
0,0.112303,54,0,0.400531,4900,10,0,1,0,4
0,0.011885,42,0,0.699434,3000,6,0,1,0,3
0,0,77,0,942,?,8,0,1,0,0
0,0.002075,80,0,0.001599,2500,9,0,0,0,0
0,0.95042,51,0,0.560836,7700,4,0,2,0,1
0,0.546722,44,1,2830,?,9,0,1,0,0
0,0,86,0,0,3675,1,0,0,0,0
0,0.012199,76,0,781,?,3,0,1,0,0
0,0,55,0,1115,?,3,0,1,0,?
0,0.038848,69,0,404,?,6,0,1,0,?
0,0.097698,54,0,0.595681,5000,3,0,1,0,0
0,0.585051,71,1,0.589148,6892,9,0,3,0,0
0,0.173451,63,0,0.222771,15800,13,0,1,0,0
0,0.350776,66,3,0.911392,1500,9,0,0,0,0
0,0.00108,65,0,0.088546,3500,4,0,0,0,0
0,0.319931,67,1,0.391289,8333,16,0,2,0,0
0,0.069541,87,0,740,?,7,0,0,0,0
0,0.015399,31,0,51,?,2,0,0,0,0
0,0.108358,55,0,0.650791,5500,12,0,2,0,0
0,0,73,0,0.197901,3430,11,0,0,0,0
0,0.508653,34,0,0.095051,5333,9,0,0,0,1
0,0.140141,37,0,0.594982,3905,5,0,2,0,0
0,0.047489,67,0,4875,?,9,0,2,0,0
0,0.006963,63,0,0.323697,14250,13,0,2,0,3
